PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(US),TRX_LAYER_ARRIVAL_TIME(US),NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_ARRIVAL_TIME(US),PHY_LAYER_START_TIME(US),PHY_LAYER_END_TIME(US),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,55.200,55.200,57.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,57.600,57.600,60.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,60.000,60.000,62.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,62.400,62.400,64.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,64.800,64.800,67.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,67.200,67.200,69.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,69.600,69.600,72.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,72.000,72.000,74.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,74.400,74.400,76.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,76.800,76.800,79.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,79.200,79.200,81.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,81.600,81.600,84.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,84.000,84.000,86.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,86.400,86.400,88.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,88.800,88.800,91.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,91.200,91.200,93.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,93.600,93.600,96.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,96.000,96.000,98.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,98.400,98.400,100.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,100.800,100.800,103.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,103.200,103.200,105.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,105.600,105.600,108.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
