PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(US),TRX_LAYER_ARRIVAL_TIME(US),NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_ARRIVAL_TIME(US),PHY_LAYER_START_TIME(US),PHY_LAYER_END_TIME(US),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,LOCAL_ADDRESS,REMOTE_ADDRESS,CWND,SEQ_NO,ACK_NO,isSyn,isAck,isFin,SEGMENT_LEN,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,
1,1,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,33333.332,33333.332,33333.332,33333.332,33333.332,33454.452,33459.452,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
1,2,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,33333.332,33333.332,33333.332,33333.332,33455.412,33573.172,33578.172,1418.000,1418.000,1426.000,1446.000,1472.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
1,1,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,33333.332,33333.332,33333.332,33333.332,33459.452,33580.572,33585.572,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
1,2,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,33333.332,33333.332,33333.332,33333.332,33581.532,33699.292,33704.292,1418.000,1418.000,1426.000,1446.000,1472.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
1,0,Video,APP2_VIDEO,NODE-4,NODE-5,NODE-4,SWITCH-1,50000.000,50000.000,50000.000,50000.000,50000.000,50038.880,50043.880,432.000,432.000,440.000,460.000,486.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.4,10.0.1.5,10.0.1.4,10.0.1.5,
1,0,Video,APP2_VIDEO,NODE-4,NODE-5,SWITCH-1,NODE-5,50000.000,50000.000,50000.000,50000.000,50043.880,50082.760,50087.760,432.000,432.000,440.000,460.000,486.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.4,10.0.1.5,10.0.1.4,10.0.1.5,
2,1,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,66666.664,66666.664,66666.664,66666.664,66666.664,66787.784,66792.784,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
2,2,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,66666.664,66666.664,66666.664,66666.664,66788.744,66909.864,66914.864,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
2,1,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,66666.664,66666.664,66666.664,66666.664,66792.784,66913.904,66918.904,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
2,3,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,66666.664,66666.664,66666.664,66666.664,66910.824,67031.944,67036.944,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
2,2,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,66666.664,66666.664,66666.664,66666.664,66914.864,67035.984,67040.984,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
2,4,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,66666.664,66666.664,66666.664,66666.664,67032.904,67154.024,67159.024,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
2,3,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,66666.664,66666.664,66666.664,66666.664,67036.944,67158.064,67163.064,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
2,5,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,66666.664,66666.664,66666.664,66666.664,67154.984,67190.424,67195.424,389.000,389.000,397.000,417.000,443.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
2,4,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,66666.664,66666.664,66666.664,66666.664,67159.024,67280.144,67285.144,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
2,5,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,66666.664,66666.664,66666.664,66666.664,67281.104,67316.544,67321.544,389.000,389.000,397.000,417.000,443.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
0,N/A,Control_Packet,TCP_SYN,NODE-10,NODE-11,NODE-10,SWITCH-1,N/A,100000.000,100000.000,100000.000,100000.000,100005.600,100010.600,N/A,0.000,24.000,44.000,70.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,65535,25000,0,True,False,False,0,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
0,N/A,Control_Packet,TCP_SYN,NODE-10,NODE-11,SWITCH-1,NODE-11,N/A,100000.000,100000.000,100000.000,100010.600,100016.200,100021.200,N/A,0.000,24.000,44.000,70.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,65535,25000,0,True,False,False,0,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
0,N/A,Control_Packet,TCP_SYNACK,NODE-11,NODE-10,NODE-11,SWITCH-1,N/A,100021.200,100021.200,100021.200,100021.200,100026.800,100031.800,N/A,0.000,24.000,44.000,70.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4380,25005,25001,True,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
0,N/A,Control_Packet,TCP_SYNACK,NODE-11,NODE-10,SWITCH-1,NODE-10,N/A,100021.200,100021.200,100021.200,100031.800,100037.400,100042.400,N/A,0.000,24.000,44.000,70.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4380,25005,25001,True,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
0,N/A,Control_Packet,TCP_ACK,NODE-10,NODE-11,NODE-10,SWITCH-1,N/A,100042.400,100042.400,100042.400,100042.400,100047.680,100052.680,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,4380,25001,25006,False,True,False,0,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
0,N/A,Control_Packet,TCP_ACK,NODE-10,NODE-11,SWITCH-1,NODE-11,N/A,100042.400,100042.400,100042.400,100052.680,100057.960,100062.960,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,4380,25001,25006,False,True,False,0,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
2,0,Video,APP2_VIDEO,NODE-4,NODE-5,NODE-4,SWITCH-1,100000.000,100000.000,100000.000,100000.000,100000.000,100091.520,100096.520,1090.000,1090.000,1098.000,1118.000,1144.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.4,10.0.1.5,10.0.1.4,10.0.1.5,
3,1,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,99999.996,99999.996,99999.996,99999.996,99999.996,100121.116,100126.116,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
1,1,DataBase,APP5_DATABASE,NODE-10,NODE-11,NODE-10,SWITCH-1,100000.000,0.000,100042.400,100042.400,100048.640,100170.720,100175.720,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,4380,25001,0,False,False,False,1460,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
2,0,Video,APP2_VIDEO,NODE-4,NODE-5,SWITCH-1,NODE-5,100000.000,100000.000,100000.000,100000.000,100096.520,100188.040,100193.040,1090.000,1090.000,1098.000,1118.000,1144.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.4,10.0.1.5,10.0.1.4,10.0.1.5,
3,2,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,99999.996,99999.996,99999.996,99999.996,100122.076,100243.196,100248.196,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
3,1,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,99999.996,99999.996,99999.996,99999.996,100126.116,100247.236,100252.236,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
1,2,DataBase,APP5_DATABASE,NODE-10,NODE-11,NODE-10,SWITCH-1,100000.000,0.000,100042.400,100042.400,100171.680,100293.760,100298.760,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,4380,26461,0,False,False,False,1460,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
1,1,DataBase,APP5_DATABASE,NODE-10,NODE-11,SWITCH-1,NODE-11,100000.000,0.000,100042.400,100042.400,100175.720,100297.800,100302.800,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,4380,25001,0,False,False,False,1460,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,NODE-11,SWITCH-1,N/A,100302.800,100302.800,100302.800,100302.800,100308.080,100313.080,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,26461,False,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,SWITCH-1,NODE-10,N/A,100302.800,100302.800,100302.800,100313.080,100318.360,100323.360,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,26461,False,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
3,3,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,99999.996,99999.996,99999.996,99999.996,100244.156,100365.276,100370.276,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
3,2,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,99999.996,99999.996,99999.996,99999.996,100248.196,100369.316,100374.316,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
1,3,DataBase,APP5_DATABASE,NODE-10,NODE-11,NODE-10,SWITCH-1,100000.000,0.000,100042.400,100042.400,100294.720,100416.800,100421.800,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,4380,27921,0,False,False,False,1460,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
1,2,DataBase,APP5_DATABASE,NODE-10,NODE-11,SWITCH-1,NODE-11,100000.000,0.000,100042.400,100042.400,100298.760,100420.840,100425.840,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,4380,26461,0,False,False,False,1460,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,NODE-11,SWITCH-1,N/A,100425.840,100425.840,100425.840,100425.840,100431.120,100436.120,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,27921,False,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,SWITCH-1,NODE-10,N/A,100425.840,100425.840,100425.840,100436.120,100441.400,100446.400,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,27921,False,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
3,4,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,99999.996,99999.996,99999.996,99999.996,100366.236,100487.356,100492.356,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
3,3,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,99999.996,99999.996,99999.996,99999.996,100370.276,100491.396,100496.396,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
1,4,DataBase,APP5_DATABASE,NODE-10,NODE-11,NODE-10,SWITCH-1,100000.000,0.000,100323.360,100323.360,100417.760,100539.840,100544.840,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,5840,29381,0,False,False,False,1460,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
1,3,DataBase,APP5_DATABASE,NODE-10,NODE-11,SWITCH-1,NODE-11,100000.000,0.000,100042.400,100042.400,100421.800,100543.880,100548.880,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,4380,27921,0,False,False,False,1460,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
3,5,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,99999.996,99999.996,99999.996,99999.996,100488.316,100554.076,100559.076,768.000,768.000,776.000,796.000,822.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,NODE-11,SWITCH-1,N/A,100548.880,100548.880,100548.880,100548.880,100554.160,100559.160,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,29381,False,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,SWITCH-1,NODE-10,N/A,100548.880,100548.880,100548.880,100559.160,100564.440,100569.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,29381,False,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
3,4,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,99999.996,99999.996,99999.996,99999.996,100492.356,100613.476,100618.476,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
1,5,DataBase,APP5_DATABASE,NODE-10,NODE-11,NODE-10,SWITCH-1,100000.000,0.000,100323.360,100323.360,100540.800,100662.880,100667.880,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,5840,30841,0,False,False,False,1460,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
1,4,DataBase,APP5_DATABASE,NODE-10,NODE-11,SWITCH-1,NODE-11,100000.000,0.000,100323.360,100323.360,100544.840,100666.920,100671.920,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,5840,29381,0,False,False,False,1460,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,NODE-11,SWITCH-1,N/A,100671.920,100671.920,100671.920,100671.920,100677.200,100682.200,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,30841,False,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
3,5,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,99999.996,99999.996,99999.996,99999.996,100614.436,100680.196,100685.196,768.000,768.000,776.000,796.000,822.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,SWITCH-1,NODE-10,N/A,100671.920,100671.920,100671.920,100682.200,100687.480,100692.480,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,30841,False,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
1,6,DataBase,APP5_DATABASE,NODE-10,NODE-11,NODE-10,SWITCH-1,100000.000,0.000,100446.400,100446.400,100663.840,100785.920,100790.920,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,7300,32301,0,False,False,False,1460,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
1,5,DataBase,APP5_DATABASE,NODE-10,NODE-11,SWITCH-1,NODE-11,100000.000,0.000,100323.360,100323.360,100667.880,100789.960,100794.960,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,5840,30841,0,False,False,False,1460,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,NODE-11,SWITCH-1,N/A,100794.960,100794.960,100794.960,100794.960,100800.240,100805.240,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,32301,False,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,SWITCH-1,NODE-10,N/A,100794.960,100794.960,100794.960,100805.240,100810.520,100815.520,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,32301,False,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
1,7,DataBase,APP5_DATABASE,NODE-10,NODE-11,NODE-10,SWITCH-1,100000.000,0.000,100446.400,100446.400,100786.880,100891.360,100896.360,1240.000,1240.000,1260.000,1280.000,1306.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,7300,33761,0,False,False,False,1240,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
0,N/A,Control_Packet,TCP_FIN,NODE-10,NODE-11,NODE-10,SWITCH-1,N/A,100446.400,100446.400,100446.400,100892.320,100897.600,100902.600,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,7300,35001,0,False,False,True,0,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
1,6,DataBase,APP5_DATABASE,NODE-10,NODE-11,SWITCH-1,NODE-11,100000.000,0.000,100446.400,100446.400,100790.920,100913.000,100918.000,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Errored,10.0.1.10:53924,10.0.1.11:48928,7300,32301,0,False,False,False,1460,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
1,7,DataBase,APP5_DATABASE,NODE-10,NODE-11,SWITCH-1,NODE-11,100000.000,0.000,100446.400,100446.400,100913.960,101018.440,101023.440,1240.000,1240.000,1260.000,1280.000,1306.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,7300,33761,0,False,False,False,1240,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
0,N/A,Control_Packet,TCP_FIN,NODE-10,NODE-11,SWITCH-1,NODE-11,N/A,100446.400,100446.400,100446.400,101019.400,101024.680,101029.680,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,7300,35001,0,False,False,True,0,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,NODE-11,SWITCH-1,N/A,101023.440,101023.440,101023.440,101023.440,101028.720,101033.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,32301,False,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,NODE-11,SWITCH-1,N/A,101029.680,101029.680,101029.680,101029.680,101034.960,101039.960,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,32301,False,True,True,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,SWITCH-1,NODE-10,N/A,101023.440,101023.440,101023.440,101033.720,101039.000,101044.000,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,32301,False,True,False,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
0,N/A,Control_Packet,TCP_FIN,NODE-11,NODE-10,NODE-11,SWITCH-1,N/A,101029.680,101029.680,101029.680,101035.920,101041.200,101046.200,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25007,0,False,False,True,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
0,N/A,Control_Packet,TCP_ACK,NODE-11,NODE-10,SWITCH-1,NODE-10,N/A,101029.680,101029.680,101029.680,101039.960,101045.240,101050.240,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25006,32301,False,True,True,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
0,N/A,Control_Packet,TCP_FIN,NODE-11,NODE-10,SWITCH-1,NODE-10,N/A,101029.680,101029.680,101029.680,101046.200,101051.480,101056.480,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.11:48928,10.0.1.10:53924,4381,25007,0,False,False,True,0,10.0.1.11,10.0.1.10,10.0.1.11,10.0.1.10,
0,N/A,Control_Packet,TCP_ACK,NODE-10,NODE-11,NODE-10,SWITCH-1,N/A,101056.480,101056.480,101056.480,101056.480,101061.760,101066.760,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,11680,35002,25008,False,True,False,0,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
0,N/A,Control_Packet,TCP_ACK,NODE-10,NODE-11,SWITCH-1,NODE-11,N/A,101056.480,101056.480,101056.480,101066.760,101072.040,101077.040,N/A,0.000,20.000,40.000,66.000,0.000,Successful,10.0.1.10:53924,10.0.1.11:48928,11680,35002,25008,False,True,False,0,10.0.1.10,10.0.1.11,10.0.1.10,10.0.1.11,
4,1,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,133333.328,133333.328,133333.328,133333.328,133333.328,133454.448,133459.448,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
4,2,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,133333.328,133333.328,133333.328,133333.328,133455.408,133576.528,133581.528,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
4,1,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,133333.328,133333.328,133333.328,133333.328,133459.448,133580.568,133585.568,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
4,3,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,133333.328,133333.328,133333.328,133333.328,133577.488,133698.608,133703.608,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
4,2,Video,APP1_VIDEO,NODE-2,NODE-3,SWITCH-1,NODE-3,133333.328,133333.328,133333.328,133333.328,133581.528,133702.648,133707.648,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
4,4,Video,APP1_VIDEO,NODE-2,NODE-3,NODE-2,SWITCH-1,133333.328,133333.328,133333.328,133333.328,133699.568,133820.688,133825.688,1460.000,1460.000,1468.000,1488.000,1514.000,0.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,
